policy_id,month,age,tenure_m,premium,coverage,premium_change_90d,region,has_agent,is_smoker,dependents,lapse_next_3m,post_event_call_count
1057,2023-06,44,66,172.58951601793214,8707.532140877533,-0.06583364923516433,N,0,0,1,0,0
1058,2023-06,62,56,149.3506847041543,9511.746038344801,0.20726009570572274,N,0,0,2,0,0
1059,2023-06,53,62,218.10497044993113,27358.961869208175,0.0843713681028077,W,1,0,0,0,0
1060,2023-06,39,7,291.2161265300533,36089.16703984115,0.006556694552974972,S,1,0,4,0,0
1061,2023-06,56,75,125.1161779141733,16261.165749443513,-0.13658455553900561,C,0,0,0,1,3
1062,2023-06,18,63,41.391589346647514,6078.11718741167,0.052992241959889136,C,0,0,1,0,0
1063,2023-06,62,26,144.76617862527738,11723.688673055474,0.1454432396309911,E,0,0,0,0,0
1064,2023-06,18,45,74.00226064584986,9578.694394986758,0.006028888433490874,N,1,0,1,0,1
1065,2023-06,39,21,141.07586039839717,10684.362445159835,0.10727305160378638,S,1,1,2,0,3
1066,2023-06,28,7,47.14837539731321,2648.2787810881277,-0.04047736842526081,W,0,0,3,0,0
1067,2023-06,25,15,209.11307614870367,29891.624411901805,-0.0057327769787864635,S,0,0,0,0,1
1068,2023-06,62,33,216.7372911760164,31705.68327662719,-0.01121859164598272,N,1,0,1,0,2
1069,2023-06,37,13,233.82701046503954,30917.98683087032,0.012922046070599281,E,1,0,2,0,1
1070,2023-06,50,51,59.60489410703485,7786.855902303693,-0.07193869564254508,W,0,0,2,0,0
1071,2023-06,44,15,447.3591407245706,59578.57101329274,-0.18659574516710076,W,0,1,3,0,1
1072,2023-06,52,23,80.02686837662421,10698.893470809944,0.038332805859597474,N,0,0,0,0,1
1073,2023-06,46,66,144.94631269220244,17013.224801986504,-0.004044780123520213,E,0,1,4,0,0
1074,2023-06,25,19,78.39748672076098,8293.663075225566,0.003749995832034594,N,1,0,1,0,0
1075,2023-06,59,42,84.29536012538838,4487.276855123661,-0.030379924386972193,N,1,0,2,0,1
1076,2023-06,37,48,161.18919864344124,22453.94569505564,0.06156589698744799,C,1,0,2,0,1
1077,2023-06,21,111,237.35722985450244,21299.93340347916,-0.04672047238305261,N,0,0,3,0,1
1078,2023-06,38,105,261.2332444901166,13440.926651340602,0.03912256133152604,S,1,0,0,0,1
1079,2023-06,67,39,193.8089127377444,9969.025972843918,0.0866605531141107,N,0,1,1,0,0
1080,2023-06,57,59,120.98340331858344,12849.071554231055,-0.18662354145027255,C,0,0,1,1,6
1081,2023-06,39,9,129.74161962976754,7106.443079447335,-0.08050722619811242,W,0,1,2,0,0
1082,2023-06,39,12,66.18486724814578,6119.332020293524,-0.08273555131947198,E,0,0,0,0,0
1083,2023-06,40,53,136.4617220593904,17942.2805439577,0.2241580503237151,W,1,0,2,0,2
1084,2023-06,76,82,134.13433258481575,12154.974372352808,0.02266705487780377,N,0,0,1,0,0
1085,2023-06,50,45,146.22352740940713,10141.439027149821,-0.11740757243985503,E,0,0,1,0,0
1086,2023-06,51,5,455.29980397866694,66206.45676181726,-0.11798685368372115,S,0,1,0,0,1
1087,2023-06,60,63,130.1791844152472,13285.83386943708,-0.11594577061092864,N,0,0,2,0,1
1088,2023-06,48,13,134.31520698584578,10610.539304563436,0.03509719645689613,E,0,0,1,0,0
1089,2023-06,41,39,162.48150966948836,23465.989115371958,-0.0912732458018912,C,0,0,2,0,1
1090,2023-06,42,52,131.18613285213536,11351.762368941196,0.13166129194278617,N,1,0,0,0,0
1091,2023-06,43,20,162.06742349665552,15758.130295716926,0.21118957238109895,S,0,0,1,0,0
1092,2023-06,44,9,239.11844978117986,16647.385599112036,0.09161128611933585,N,0,0,1,1,5
1093,2023-06,55,62,163.33098496608793,15549.790551303551,0.002963649250774649,N,0,0,1,0,0
1094,2023-06,45,88,258.017876016216,18467.704293905703,-0.005463425504853037,C,1,0,1,0,0
1095,2023-06,55,7,174.46207092907596,14231.37002562507,-0.012809275315686012,E,0,0,0,1,6
1096,2023-06,43,6,149.03548991746337,9043.05365584873,-0.16213230027992545,E,0,0,0,0,1
1097,2023-06,46,107,135.45606783223357,20076.31103591136,0.16887478375881548,W,0,0,0,0,0
1098,2023-06,18,7,53.013360158449,6501.443879203547,-0.02448520377129117,N,0,0,1,0,0
1099,2023-06,58,9,207.87312485715424,19828.6104920511,0.01458722991612538,E,0,0,3,0,0
1100,2023-06,50,29,54.25899145067869,5140.90887301787,-0.013583356756640887,S,1,0,1,0,0
1101,2023-06,59,29,118.36463462076834,12359.49311480577,-0.06827058503701446,E,0,0,2,0,0
1102,2023-06,18,5,112.18676629525002,15662.138698539735,0.0819998528114708,C,0,0,0,0,0
1103,2023-06,76,21,170.83186990743704,16583.2028694694,-0.03981355622765398,W,1,0,1,0,1
1104,2023-06,42,6,189.44449071977934,22770.375824098213,0.06397485333876994,S,1,0,2,0,0
1105,2023-06,61,95,109.73542368169713,11293.703835831046,0.25,W,0,0,0,0,0
1106,2023-06,29,13,626.9242080807588,79280.19924775115,0.08823779290621057,N,0,1,2,0,0
1107,2023-06,54,22,176.77168268342575,22767.455368429823,-0.08163405270516734,N,0,0,2,0,1
1108,2023-06,29,144,137.4855598212163,15066.218457269377,-0.03627439635726734,N,0,0,0,1,6
1109,2023-06,35,5,178.5922269775042,21215.329431071063,0.09016643911378525,S,1,0,1,0,0
1110,2023-06,73,10,172.50616599851716,17115.595443934646,0.07672162694912586,E,1,0,2,0,0
1111,2023-06,42,9,70.0045327751172,7557.378658870345,0.07042810987716806,E,1,0,2,0,0
1112,2023-06,48,40,215.99156288550128,10867.823695866662,0.05748397511979125,C,0,0,0,0,1
1113,2023-06,58,5,387.3261515143464,50123.26556177201,-0.05566921394097767,E,0,0,2,0,0
1114,2023-06,52,28,151.80001515288393,22692.253721708286,-0.09251839743808032,E,0,0,1,0,0
1115,2023-06,47,26,83.29190595514964,8216.654921837953,-0.08396213077049708,N,1,0,0,0,0
1116,2023-06,50,57,116.19161993431956,15532.913569667819,-0.008844990437522522,N,0,0,0,0,0
1117,2023-06,81,126,232.34526123928654,18533.61199164116,-0.18585770736494622,E,0,0,2,0,2
1118,2023-06,44,24,266.6320142588946,17251.024246347002,-0.011795342359769695,S,1,0,1,0,0
1119,2023-06,48,11,98.71445516134116,9254.85518538128,0.051805493411330096,W,1,0,1,0,3
1120,2023-06,60,51,246.09073818682796,31233.052713794594,-0.011169118090494624,N,1,0,1,0,0
1121,2023-06,61,17,136.46857870564307,17877.43943167353,-0.1422435741486033,N,0,1,1,0,0
1122,2023-06,62,5,355.91508686563054,48001.78598764309,-0.04032078370516597,S,1,0,1,0,0
1123,2023-06,54,91,263.33533474133816,14108.50025907447,-0.011760857041751996,N,1,0,0,0,1
1124,2023-06,27,19,44.57515368933022,2776.456122172473,0.06801668070054266,N,0,0,3,1,3
1125,2023-06,69,51,432.5381598093504,54729.37993748561,0.09352484883831258,W,0,1,2,0,0
1126,2023-06,27,20,134.3135893518922,9728.473789499149,0.006901463223329971,N,0,0,1,0,0
1127,2023-06,49,18,275.18791874936085,22811.619497908752,0.03833199311900129,E,1,0,2,0,0
1128,2023-06,33,77,161.47953646016103,12158.652146159504,-0.034858529068550026,S,0,0,0,0,0
1129,2023-06,44,43,85.32440388843474,7286.666288301522,-0.11056806193868025,N,0,0,2,0,1
1130,2023-06,49,32,281.35643073420607,26710.316330843492,0.06130774395904907,S,0,1,2,1,3
1131,2023-06,49,18,327.84476251273895,28498.35066698775,-0.043917037738757214,W,1,0,2,1,7
1132,2023-06,51,11,254.08431421745456,32253.708382122226,-0.11489460514539335,S,0,0,3,1,4
1133,2023-06,69,81,277.8147968741821,21500.701387467063,-0.03775855531024312,W,0,1,3,0,0
1134,2023-06,51,51,186.8557517775932,22646.219255196742,-0.15506838838044254,N,0,0,0,0,1
1135,2023-06,41,63,121.87502458861758,8759.32093341777,-0.02332584087953605,W,1,0,0,0,0
1136,2023-06,59,41,151.7713723772673,16572.034405507722,-0.00021185116855108811,N,0,0,0,0,1
1137,2023-06,62,20,403.3262567143225,59186.41198875968,0.24048223498565582,E,0,0,0,0,0
1138,2023-06,26,17,55.662556915381614,5132.086689864687,0.1160439123218146,E,1,0,3,0,0
1139,2023-06,53,7,109.37668721348086,10593.01086126703,0.060732300680080877,C,0,0,3,0,1
1140,2023-06,55,27,66.85262619669088,4963.041462324907,-0.057818678155194383,S,1,0,2,0,0
1141,2023-06,40,28,175.5518077727984,21334.975131709085,0.043329649223312984,N,0,0,1,0,1
1142,2023-06,65,45,242.73330019746163,24886.332046690044,0.02225932662837331,N,0,1,0,0,0
1143,2023-06,42,9,152.21734697121693,19940.851248968796,0.1525197673251782,W,0,0,1,0,0
1144,2023-06,46,69,201.37695187083528,10638.089795513051,-0.25,E,0,1,0,0,0
1145,2023-06,42,34,93.27030218816849,13864.883840353292,0.07407144659618846,W,1,0,4,0,1
1146,2023-06,45,152,222.63444140906208,11799.66253371002,-0.1006690929241084,N,0,0,3,0,1
1147,2023-06,28,48,294.1800293245886,23662.814308028712,0.04373274795466057,S,1,1,4,0,1
1148,2023-06,23,89,138.03034803286917,13421.172036638944,0.08722303966231928,N,0,0,2,0,0
1149,2023-06,68,43,159.43349695623544,20418.90804186737,-0.07387397071490306,C,0,0,2,0,0
1150,2023-06,32,26,93.6737894265779,11326.674944662649,0.038967951109764185,E,0,0,1,0,2
1151,2023-06,30,49,228.12286436394314,31483.51556211493,0.04705903283110405,C,1,0,2,0,0
1152,2023-06,18,75,127.1158726560579,12073.013575134168,-0.05683097047303459,S,0,0,0,0,1
1153,2023-06,35,21,215.8109994947731,21607.746824885075,0.10136039110342239,E,0,1,0,0,0
1154,2023-06,25,66,188.1538901432886,11343.815978307437,0.016743012617685217,E,0,0,2,0,0
1155,2023-06,69,64,153.78002419864262,10448.607131662513,-0.05818218533074171,S,0,0,2,0,0
1156,2023-06,60,15,242.3688193301801,17687.62307189949,0.1268851161825871,W,0,0,3,0,2
1157,2023-06,34,17,123.9105914196582,10886.600717314312,-0.08727074063905332,C,1,0,2,0,0
1158,2023-06,78,11,219.9135028548596,13393.761551449401,0.023113762499968975,C,0,0,1,0,0
1159,2023-06,59,17,218.14935823762804,12471.009557824786,0.03884913509085979,W,1,0,1,0,0
1160,2023-06,40,98,152.6630926707458,7970.160476576313,-0.05643327406695412,S,0,0,0,0,1
1161,2023-06,18,110,186.6355765997352,12777.485887840108,-0.1310742890555487,S,1,0,0,0,0
1162,2023-06,79,20,301.70897425991444,44003.9294079444,-0.06673073981673737,C,1,1,0,0,0
1163,2023-06,24,39,196.5331219072031,28083.57847898402,0.02145019237779434,N,0,0,3,1,7
1164,2023-06,20,52,45.10379041026383,3754.9866370992763,0.005749812550782826,W,1,0,2,0,1
1165,2023-06,60,14,164.41694814790205,16939.122248523487,0.09524610014891333,W,0,0,2,0,0
1166,2023-06,81,17,212.62943056344568,10646.231813649218,0.04310836654810799,E,1,0,2,0,0
1167,2023-06,65,17,440.39325897233067,61725.01257950919,0.15564785965756256,C,1,0,0,0,2
1168,2023-06,53,54,239.46222869036367,35342.24750287271,0.07594250245525254,S,0,1,0,1,4
1169,2023-06,53,36,124.19273093965535,13805.637730410639,0.023053182829547887,S,0,0,1,0,0
1170,2023-06,57,63,264.0266568217372,23586.225245008794,-0.25,N,0,1,1,0,0
1171,2023-06,56,144,108.39580563642028,5732.752633748764,-0.0067103534797062,S,0,0,2,0,0
1172,2023-06,49,64,228.23503515331038,20142.258516252947,0.0005979165119640644,S,0,1,0,0,0
1173,2023-06,46,103,137.34216333917752,19464.811941444965,-0.03530857277739499,S,0,0,1,0,1
1174,2023-06,44,51,373.02877309012183,44512.94521030526,0.052927462473372704,W,0,1,0,0,0
1175,2023-06,33,59,140.32470551742185,17585.59435364683,-0.07261701837274942,C,1,0,0,0,1
1176,2023-06,40,38,220.07337244044442,13816.382384541368,0.12781055157157212,N,0,0,2,0,0
1177,2023-06,19,5,79.63783496690426,10446.934602880667,-0.1965370658665826,S,0,1,1,0,1
1178,2023-06,43,13,126.54300816234576,11387.289393553601,-0.019975731124565705,C,0,0,1,0,0
1179,2023-06,30,16,89.35918561384793,6536.78982389968,-0.08566810424823643,N,0,0,2,0,2
1180,2023-06,28,20,47.73770822246149,2689.766663382145,0.1411573492017409,N,0,0,3,0,0
1181,2023-06,47,27,216.70258598468587,11150.120147256359,0.03330059585745976,N,0,1,1,0,0
1182,2023-06,65,16,188.3511331921127,15375.576282734197,-0.07350110606943473,E,1,0,1,0,1
1183,2023-06,58,70,154.43699521946428,16379.612590325465,0.17235040723541217,N,1,0,3,0,0
1184,2023-06,21,42,87.24286033511679,7647.000865013217,-0.04252156222593451,C,0,0,2,0,0
1185,2023-06,30,8,157.86702111123796,16419.946580512536,-0.18797694053711114,S,1,0,1,0,0
1186,2023-06,59,10,246.81943246234295,21960.76359843591,-0.0448228387091091,E,0,1,2,0,0
1187,2023-06,30,16,105.03988604671659,6161.362181453213,-0.1330856641242577,N,1,0,2,0,0
1188,2023-06,41,14,103.09575625199145,13823.219959080154,-0.01944462913552853,E,1,0,0,0,1
1189,2023-06,53,50,159.8374646133512,11095.71398958562,-0.03501256885651729,E,0,1,1,0,0
1190,2023-06,30,10,114.58861215460584,8544.4679127314,-0.11709280754026186,W,0,0,4,1,4
1191,2023-06,46,91,153.5130353795967,20091.18904979595,0.007948414154540303,W,0,0,1,1,4
1192,2023-06,24,16,98.92331214017675,14444.941159912876,0.016854052038620095,E,0,0,1,0,0
1193,2023-06,35,49,207.56478181120045,10706.180013236337,-0.0721363593790589,C,1,0,0,0,1
1194,2023-06,49,23,138.78764233109354,16209.207381819419,0.04883515364493277,W,0,0,2,0,1
1195,2023-06,21,22,203.1936210706124,28654.486322912828,-0.06323691634631542,W,1,0,2,0,0
1196,2023-06,51,12,152.88022876535055,17028.045495847837,-0.17922601534430355,N,1,0,0,0,0
1197,2023-06,44,30,188.8019129482006,17091.159536313902,0.06841005402151133,N,0,0,1,0,0
1198,2023-06,53,6,158.16828201519462,22578.73984442957,-0.14011995698004626,N,1,0,1,0,1
1199,2023-06,48,38,313.1115655676063,20424.109242909944,0.023965160770063266,E,1,0,1,0,1
1200,2023-06,65,11,208.58787776312923,18588.41141181523,0.07691684395149868,S,1,0,4,0,0
1201,2023-06,46,37,231.9763162312933,21315.043175321007,-0.12004063906542005,S,1,0,1,0,0
1202,2023-06,38,10,170.47398979967585,20364.22109416,-0.13140252986217957,C,1,0,2,0,3
1203,2023-06,46,9,183.76508256227575,22475.974895754378,0.04588613487438298,C,0,0,2,0,1
1204,2023-06,53,51,169.11230640021944,12997.524655284897,-0.006863749648848461,C,1,0,1,0,0
1205,2023-06,45,13,86.97522440397192,12463.79392406668,0.13889826651824458,S,0,0,2,0,0
1206,2023-06,45,29,437.6729558400744,38769.188111759744,0.2226314397286565,E,1,0,1,0,2
1207,2023-06,34,77,183.92140021904592,14222.029173198353,-0.0005119735378321011,S,1,0,2,0,0
1208,2023-06,35,17,189.82298311014836,17759.01328515966,0.0736285978882148,N,0,0,1,1,0
1209,2023-06,23,76,98.05965281758806,8867.317842657498,-0.10892292520988796,N,0,0,1,0,0
1210,2023-06,71,20,218.4098219251937,11313.698307272827,-0.11372384188460033,S,0,1,1,0,0
1211,2023-06,26,53,148.43420497592987,12214.882045340588,0.18960383416246596,S,0,1,0,0,0
1212,2023-06,34,27,141.8686405785686,17469.098846158606,0.0640673527709809,W,0,0,1,0,0
1213,2023-06,34,15,274.7919838314545,35011.806757311206,-0.023305519703631542,N,1,0,4,0,0
1214,2023-06,58,55,199.77045653476873,13494.896117318363,0.09084706093267952,W,1,0,3,0,2
1215,2023-06,40,50,58.17782506378957,4351.457893898573,0.01868393661809598,E,1,0,4,0,1
1216,2023-06,63,29,162.39467041027095,21860.272321976856,-0.013463844931829824,S,0,0,1,1,5
1217,2023-06,34,40,96.65486094339458,13191.719942805374,-0.20643542123709713,E,1,0,1,0,0
1218,2023-06,49,20,266.4351903722478,18664.387519873082,-0.060264089034226455,S,1,0,2,0,1
1219,2023-06,32,48,130.859610099402,16840.063540919567,-0.25,E,0,0,0,0,0
1220,2023-06,77,204,173.6885892565566,12584.638610615211,0.03198431421802133,S,0,0,1,0,0
1221,2023-06,27,26,126.873512657865,17785.13757158308,0.18133809284317234,N,0,0,0,0,0
1222,2023-06,49,6,111.88893646126365,13920.896409282725,-0.07147184150781376,N,1,0,1,0,0
1223,2023-06,54,30,95.92287051116936,6548.823981382184,-0.0769142328960387,E,0,0,2,0,1
1224,2023-06,51,121,208.33013796310064,24383.473055536917,-0.12354895163441854,C,1,0,1,0,1
1225,2023-06,42,26,292.5150435059346,42429.57629338167,0.0590275835950651,S,0,0,4,0,0
1226,2023-06,43,56,167.631266587179,9516.868352790509,-0.058739461247156004,W,1,0,0,0,0
1227,2023-06,45,32,275.2817869111195,14082.277911811145,0.01467102459546241,E,0,0,1,0,0
1228,2023-06,42,88,136.73732884577637,9025.077688975638,0.005428427921608248,C,0,0,2,0,0
1229,2023-06,59,6,132.61027114273864,7235.2161769491295,0.0513642735018667,W,0,0,1,0,0
1230,2023-06,78,10,274.00798976680136,20448.047714173634,0.25,E,0,1,1,0,0
1231,2023-06,36,119,171.9246897331298,16755.2977026827,0.08353616428964175,E,1,1,1,0,1
1232,2023-06,24,34,99.77262021769886,10440.91302376608,0.15289741482144525,C,0,0,0,0,2
1233,2023-06,43,26,167.61356122910541,22255.403659716314,0.15415307605696382,S,1,0,2,0,1
1234,2023-06,83,7,183.65777078640704,14021.772625039712,0.026486195527782554,S,0,0,1,0,0
1235,2023-06,32,162,122.59742886186149,9349.747902575638,-0.02281381905642907,N,0,1,2,1,3
1236,2023-06,69,13,197.38821716627533,14622.236719355335,-0.07833257205916166,W,0,0,2,0,3
1237,2023-06,70,199,115.16828243486668,16275.146008238797,0.02445851545936162,W,0,1,0,1,5
1238,2023-06,36,43,136.1548453268373,12813.248621237393,-0.10829846129197705,N,1,0,1,0,0
1239,2023-06,53,62,109.91145190077162,10655.687975641076,0.14544394656860954,E,0,0,1,0,2
1240,2023-06,69,34,192.52137367003067,27057.83713894851,-0.018333493986981687,E,1,1,2,0,1
1241,2023-06,39,49,386.0602653891061,27532.413534725045,-0.1095707764887963,N,1,0,0,0,0
1242,2023-06,41,35,157.68066416726273,15463.196728633213,0.16577247210480744,C,0,0,1,0,0
1243,2023-06,36,29,186.72500485205643,23341.93693780798,0.08088908290494923,N,0,0,1,0,2
1244,2023-06,29,16,212.32691232600595,22546.87314306721,0.05514638957726993,N,1,0,2,0,0
1245,2023-06,35,65,121.56102138203958,9801.961433624467,0.0284889937242156,E,1,0,2,0,1
1246,2023-06,26,41,135.36267317762483,9395.986626130361,-0.012870758464947986,W,1,0,3,0,0
1247,2023-06,45,22,70.68745499837176,9258.637133885404,-0.05169738998148679,N,0,0,1,0,1
1248,2023-06,33,19,207.40037627119884,16396.404368478798,-0.08532309281219426,E,1,0,2,0,0
1249,2023-06,48,12,362.606737682696,36700.788479128845,-0.06714021744829869,E,0,1,0,0,0
1250,2023-06,21,51,136.08403690037306,14481.719189190522,-0.04704415225563263,N,1,0,1,0,1
1251,2023-06,49,58,128.7396093146831,16762.78971608946,-0.13185469611933898,N,1,0,2,0,1
1252,2023-06,57,101,221.13919002691415,13457.539922996251,-0.06403147097753246,E,0,0,1,0,0
1253,2023-06,18,27,75.72413076837701,4918.179084925921,-0.061048928496948075,S,0,0,1,0,1
1254,2023-06,50,31,142.36505735969465,7360.431726966739,-0.07197644643451011,C,0,0,0,0,0
1255,2023-06,63,17,252.91296699298397,14510.766297901455,0.09166647444441245,W,0,1,0,0,0
1256,2023-06,26,46,119.1916904803974,13400.577068050346,0.05970921619170594,C,1,0,1,1,4
1257,2023-06,70,105,384.8286958649783,36200.9999065046,-0.08835624304620072,S,0,0,0,0,1
1258,2023-06,51,135,239.0109000185035,24073.14196106257,0.0010044913463536592,C,0,0,0,0,0
1259,2023-06,34,49,178.98896610769427,20528.99890747917,-0.01998891967201913,S,0,0,0,0,0
1260,2023-06,44,5,255.48478299289548,21001.277859971546,-0.06116717989952333,S,1,1,3,0,0
1261,2023-06,53,35,130.62444151297348,12238.4358012975,-0.06904848057350485,N,0,0,0,1,8
1262,2023-06,46,48,124.83418919661271,8825.307823254045,-0.076183081242364,N,0,0,1,0,1
1263,2023-06,53,84,135.03183914883306,19538.33817544544,0.21385892780232416,E,0,0,1,0,2
1264,2023-06,31,58,137.14672660620948,8750.741677205793,0.06780476622262605,E,1,0,2,0,0
1265,2023-06,47,50,121.39769233834117,12256.528730829039,-0.11209533870724314,N,1,0,2,0,1
1266,2023-06,23,11,121.80833155513831,9815.945141720937,-0.012815487812632951,E,0,0,2,0,0
1267,2023-06,43,116,241.31257189416135,18310.5528122133,-0.05001471194718807,S,0,0,0,0,0
1268,2023-06,31,7,190.93501226298753,9682.841836114674,0.07553675385437417,E,0,0,1,0,1
1269,2023-06,33,61,47.35965325700004,4925.735079651475,-0.15092060390249123,S,0,0,1,0,0
1270,2023-06,63,17,171.8838788241552,18195.74150828315,0.10437961888148234,W,0,1,1,1,8
1271,2023-06,61,10,173.9933835118066,11664.759773394553,0.05718157089691574,W,1,1,1,0,1
1272,2023-06,54,5,143.90143195132174,10394.135131505216,-0.04514462680320317,E,0,0,0,0,0
1273,2023-06,28,20,143.83578994151617,14888.056703257691,-0.06805459248547018,S,1,0,0,0,1
1274,2023-06,40,37,128.0073547421614,16383.421888889356,-0.041192046591289846,S,0,0,1,0,0
1275,2023-06,63,29,410.5964758497055,38341.74069495937,-0.19671287499017612,W,1,0,1,0,0
1276,2023-06,47,70,110.08739007736152,14444.35853133676,0.11183953401969833,S,1,0,0,0,0
1277,2023-06,79,34,294.138688281894,28707.737410502727,0.03320491481774664,N,0,0,1,0,0
1278,2023-06,50,61,152.3429703415677,19637.745704796274,0.19179263655756748,N,0,1,4,0,0
1279,2023-06,47,9,183.2598595034198,12024.946216280294,0.010072095812349396,E,0,1,2,0,1
1280,2023-06,40,41,92.13456045356358,13413.305798510999,-0.08830770755150036,E,0,0,1,0,0
1281,2023-06,47,23,256.95504089034836,14441.346689854963,0.2450166036831578,W,0,0,0,0,0
1282,2023-06,42,49,56.153712531885944,3178.394557759815,0.025895665840474327,N,0,0,1,0,0
